Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2, I3_1, Ang3_1, I3_2, Ang3_2, I3_3, Ang3_3, I3_4, Ang3_4, Iresid3, AngResid3
Line.TRIP_LINE_675_C_H_40,    1.04103,   147.34,    1.04103,   -32.66,          0,     0.00,          0,     0.00, 1.31318E-8,    57.39,    1.04103,   -32.66,    1.04103,   147.34,          0,     0.00,          0,     0.00, 9.79556E-12,   -68.20,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_20,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_21,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_24,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_25,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_22,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_23,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_28,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_40,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_29,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_26,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_27,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_31,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_C_H_31,    1.04103,   147.34,    1.04103,   -32.66,          0,     0.00,          0,     0.00, 1.31318E-8,    57.39,    1.04103,   -32.66,    1.04103,   147.34,          0,     0.00,          0,     0.00, 9.79556E-12,   -68.20,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_32,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_C_H_30,    1.04103,   147.34,    1.04103,   -32.66,          0,     0.00,          0,     0.00, 1.31318E-8,    57.39,    1.04103,   -32.66,    1.04103,   147.34,          0,     0.00,          0,     0.00, 9.79556E-12,   -68.20,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_C_H_33,    1.04103,   147.34,    1.04103,   -32.66,          0,     0.00,          0,     0.00, 1.31318E-8,    57.39,    1.04103,   -32.66,    1.04103,   147.34,          0,     0.00,          0,     0.00, 9.79556E-12,   -68.20,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_30,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_C_H_32,    1.04103,   147.34,    1.04103,   -32.66,          0,     0.00,          0,     0.00, 1.31318E-8,    57.39,    1.04103,   -32.66,    1.04103,   147.34,          0,     0.00,          0,     0.00, 9.79556E-12,   -68.20,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_35,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_C_H_35,    1.04103,   147.34,    1.04103,   -32.66,          0,     0.00,          0,     0.00, 1.31318E-8,    57.39,    1.04103,   -32.66,    1.04103,   147.34,          0,     0.00,          0,     0.00, 9.79556E-12,   -68.20,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_36,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_C_H_34,    1.04103,   147.34,    1.04103,   -32.66,          0,     0.00,          0,     0.00, 1.31318E-8,    57.39,    1.04103,   -32.66,    1.04103,   147.34,          0,     0.00,          0,     0.00, 9.79556E-12,   -68.20,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_33,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_C_H_37,    1.04103,   147.34,    1.04103,   -32.66,          0,     0.00,          0,     0.00, 1.31318E-8,    57.39,    1.04103,   -32.66,    1.04103,   147.34,          0,     0.00,          0,     0.00, 9.79556E-12,   -68.20,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_34,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_C_H_36,    1.04103,   147.34,    1.04103,   -32.66,          0,     0.00,          0,     0.00, 1.31318E-8,    57.39,    1.04103,   -32.66,    1.04103,   147.34,          0,     0.00,          0,     0.00, 9.79556E-12,   -68.20,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_39,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_C_H_39,    1.04103,   147.34,    1.04103,   -32.66,          0,     0.00,          0,     0.00, 1.31318E-8,    57.39,    1.04103,   -32.66,    1.04103,   147.34,          0,     0.00,          0,     0.00, 9.79556E-12,   -68.20,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_675_C_H_38,    1.04103,   147.34,    1.04103,   -32.66,          0,     0.00,          0,     0.00, 1.31318E-8,    57.39,    1.04103,   -32.66,    1.04103,   147.34,          0,     0.00,          0,     0.00, 9.79556E-12,   -68.20,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_37,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_A_H_38,    1.01219,    27.79,    1.01219,  -152.21,          0,     0.00,          0,     0.00, 1.27568E-8,   -62.17,    1.01219,  -152.21,    1.01219,    27.79,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_29,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_28,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_27,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_22,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_21,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_20,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_26,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_25,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_24,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_23,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_652_A_XFMR_652_A_1,    0.82665,    26.51,          0,     0.00,          0,     0.00,          0,     0.00,    0.82665,    26.51,    0.82665,  -153.49,          0,     0.00,          0,     0.00,          0,     0.00,    0.82665,  -153.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL632-645,    4.04462,   -92.02,    4.05407,   147.68,          0,     0.00,          0,     0.00,    4.03067,  -152.28,    4.04466,    87.98,    4.05403,   -32.32,          0,     0.00,          0,     0.00,    4.03067,    27.71,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_652_A_XFMR_652_A_5,    0.82665,    26.51,          0,     0.00,          0,     0.00,          0,     0.00,    0.82665,    26.51,    0.82665,  -153.49,          0,     0.00,          0,     0.00,          0,     0.00,    0.82665,  -153.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_652_A_XFMR_652_A_4,    0.82665,    26.51,          0,     0.00,          0,     0.00,          0,     0.00,    0.82665,    26.51,    0.82665,  -153.49,          0,     0.00,          0,     0.00,          0,     0.00,    0.82665,  -153.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_652_A_XFMR_652_A_3,    0.82665,    26.51,          0,     0.00,          0,     0.00,          0,     0.00,    0.82665,    26.51,    0.82665,  -153.49,          0,     0.00,          0,     0.00,          0,     0.00,    0.82665,  -153.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_652_A_XFMR_652_A_2,    0.82665,    26.51,          0,     0.00,          0,     0.00,          0,     0.00,    0.82665,    26.51,    0.82665,  -153.49,          0,     0.00,          0,     0.00,          0,     0.00,    0.82665,  -153.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_C_H_6,    1.03528,   147.47,    1.03528,   -32.53,          0,     0.00,          0,     0.00, 1.30442E-8,    57.47,    1.03528,   -32.53,    1.03528,   147.47,          0,     0.00,          0,     0.00, 8.8296E-12,    55.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_C_H_5,    1.03528,   147.47,    1.03528,   -32.53,          0,     0.00,          0,     0.00, 1.30442E-8,    57.47,    1.03528,   -32.53,    1.03528,   147.47,          0,     0.00,          0,     0.00, 8.8296E-12,    55.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_39,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_C_H_8,    1.03528,   147.47,    1.03528,   -32.53,          0,     0.00,          0,     0.00, 1.30442E-8,    57.47,    1.03528,   -32.53,    1.03528,   147.47,          0,     0.00,          0,     0.00, 8.8296E-12,    55.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_38,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_C_H_7,    1.03528,   147.47,    1.03528,   -32.53,          0,     0.00,          0,     0.00, 1.30442E-8,    57.47,    1.03528,   -32.53,    1.03528,   147.47,          0,     0.00,          0,     0.00, 8.8296E-12,    55.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_C_H_2,    1.03528,   147.47,    1.03528,   -32.53,          0,     0.00,          0,     0.00, 1.30442E-8,    57.47,    1.03528,   -32.53,    1.03528,   147.47,          0,     0.00,          0,     0.00, 8.8296E-12,    55.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_C_H_1,    1.03528,   147.47,    1.03528,   -32.53,          0,     0.00,          0,     0.00, 1.30442E-8,    57.47,    1.03528,   -32.53,    1.03528,   147.47,          0,     0.00,          0,     0.00, 8.8296E-12,    55.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_C_H_4,    1.03528,   147.47,    1.03528,   -32.53,          0,     0.00,          0,     0.00, 1.30442E-8,    57.47,    1.03528,   -32.53,    1.03528,   147.47,          0,     0.00,          0,     0.00, 8.8296E-12,    55.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_C_H_3,    1.03528,   147.47,    1.03528,   -32.53,          0,     0.00,          0,     0.00, 1.30442E-8,    57.47,    1.03528,   -32.53,    1.03528,   147.47,          0,     0.00,          0,     0.00, 8.8296E-12,    55.49,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_33,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_32,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_31,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_30,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_37,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_36,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_C_H_9,    1.03528,   147.47,    1.03528,   -32.53,          0,     0.00,          0,     0.00, 1.30569E-8,    57.50,    1.03528,   -32.53,    1.03528,   147.47,          0,     0.00,          0,     0.00, 5.47588E-12,    41.63,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_35,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_684_A_H_34,    1.03331,    26.91,    1.03331,  -153.09,          0,     0.00,          0,     0.00,  1.3028E-8,   -63.11,    1.03331,  -153.09,    1.03331,    26.91,          0,     0.00,          0,     0.00, 6.55846E-12,   123.69,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_611_C_H_30,    1.03527,   147.47,    1.03527,   -32.53,          0,     0.00,          0,     0.00, 1.30619E-8,    57.48,    1.03527,   -32.53,    1.03527,   147.47,          0,     0.00,          0,     0.00, 1.09234E-11,   -92.39,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_611_C_H_31,    1.03527,   147.47,    1.03527,   -32.53,          0,     0.00,          0,     0.00, 1.30619E-8,    57.48,    1.03527,   -32.53,    1.03527,   147.47,          0,     0.00,          0,     0.00, 1.09234E-11,   -92.39,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_611_C_H_34,    1.03527,   147.47,    1.03527,   -32.53,          0,     0.00,          0,     0.00, 1.30619E-8,    57.48,    1.03527,   -32.53,    1.03527,   147.47,          0,     0.00,          0,     0.00, 1.09234E-11,   -92.39,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_611_C_H_35,    1.03527,   147.47,    1.03527,   -32.53,          0,     0.00,          0,     0.00, 1.30619E-8,    57.48,    1.03527,   -32.53,    1.03527,   147.47,          0,     0.00,          0,     0.00, 1.09234E-11,   -92.39,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_611_C_H_32,    1.03527,   147.47,    1.03527,   -32.53,          0,     0.00,          0,     0.00, 1.30619E-8,    57.48,    1.03527,   -32.53,    1.03527,   147.47,          0,     0.00,          0,     0.00, 1.09234E-11,   -92.39,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_611_C_H_33,    1.03527,   147.47,    1.03527,   -32.53,          0,     0.00,          0,     0.00, 1.30619E-8,    57.48,    1.03527,   -32.53,    1.03527,   147.47,          0,     0.00,          0,     0.00, 1.09234E-11,   -92.39,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_611_C_H_38,    1.03527,   147.47,    1.03527,   -32.53,          0,     0.00,          0,     0.00, 1.30619E-8,    57.48,    1.03527,   -32.53,    1.03527,   147.47,          0,     0.00,          0,     0.00, 1.09234E-11,   -92.39,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_611_C_H_39,    1.03527,   147.47,    1.03527,   -32.53,          0,     0.00,          0,     0.00, 1.30619E-8,    57.48,    1.03527,   -32.53,    1.03527,   147.47,          0,     0.00,          0,     0.00, 1.09234E-11,   -92.39,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_1,    1.01348,   148.07,    1.01348,   -31.93,          0,     0.00,          0,     0.00, 1.27786E-8,    58.10,    1.01348,   -31.93,    1.01348,   148.07,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_611_C_H_36,    1.03527,   147.47,    1.03527,   -32.53,          0,     0.00,          0,     0.00, 1.30619E-8,    57.48,    1.03527,   -32.53,    1.03527,   147.47,          0,     0.00,          0,     0.00, 1.09234E-11,   -92.39,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_611_C_H_37,    1.03527,   147.47,    1.03527,   -32.53,          0,     0.00,          0,     0.00, 1.30619E-8,    57.48,    1.03527,   -32.53,    1.03527,   147.47,          0,     0.00,          0,     0.00, 1.09234E-11,   -92.39,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_4,    1.01348,   148.07,    1.01348,   -31.93,          0,     0.00,          0,     0.00, 1.27786E-8,    58.10,    1.01348,   -31.93,    1.01348,   148.07,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_8,    1.01216,    27.79,    1.01216,  -152.21,          0,     0.00,          0,     0.00, 1.27609E-8,   -62.17,    1.01216,  -152.21,    1.01216,    27.79,          0,     0.00,          0,     0.00, 1.01685E-11,  -100.30,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_5,    1.01348,   148.07,    1.01348,   -31.93,          0,     0.00,          0,     0.00, 1.27786E-8,    58.10,    1.01348,   -31.93,    1.01348,   148.07,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_7,    1.01216,    27.79,    1.01216,  -152.21,          0,     0.00,          0,     0.00, 1.27609E-8,   -62.17,    1.01216,  -152.21,    1.01216,    27.79,          0,     0.00,          0,     0.00, 1.01685E-11,  -100.30,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_632_C_H_2,    1.01348,   148.07,    1.01348,   -31.93,          0,     0.00,          0,     0.00, 1.27786E-8,    58.10,    1.01348,   -31.93,    1.01348,   148.07,          0,     0.00,          0,     0.00, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
