# Master_volt.csv run at 2000-01-01 00:00:00 EST on 3574 powerflow objects (not all are nodes)
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
trip_load_692_c_h_26,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_26,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_a_h_1,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_1,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_c_h_29,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_29,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_28,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_28,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_a_h_3,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_3,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_2,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_2,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_9,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_9,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_8,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_8,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_5,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_5,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_4,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_4,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_7,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_7,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
trip_load_692_a_h_6,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
ld_trip_load_692_a_6,82.050503,-0.048544,82.051580,-0.048515,0.000000,0.000000
n611,0.000000,0.000000,0.000000,0.000000,1644.623568,2.056048
trip_load_633_a_h_37,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_37,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_36,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_36,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_39,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_39,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_692_c_h_30,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_30,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_633_a_h_38,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_38,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_33,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_33,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_692_c_h_10,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_10,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_633_a_h_32,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_32,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_35,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_35,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_692_c_h_12,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_12,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_633_a_h_34,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_34,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_692_c_h_11,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_11,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_14,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_14,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_13,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_13,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_633_a_h_31,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_31,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_692_c_h_16,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_16,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_633_a_h_30,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_30,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_692_c_h_15,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_15,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_18,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_18,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_17,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_17,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_19,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_19,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_633_a_h_29,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_29,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_26,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_26,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_25,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_25,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_28,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_28,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_27,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_27,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_22,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_22,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_21,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_21,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_24,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_24,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_23,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_23,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_671_a_h_28,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_28,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_node_652_a_1,82.040533,-0.048651,82.040533,-0.048651,0.000000,0.000000
trip_load_671_a_h_27,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_27,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_node_652_a_2,82.040533,-0.048651,82.040533,-0.048651,0.000000,0.000000
trip_load_633_a_h_20,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_20,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_node_652_a_3,82.040533,-0.048651,82.040533,-0.048651,0.000000,0.000000
trip_load_671_a_h_29,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_29,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_node_652_a_4,82.040533,-0.048651,82.040533,-0.048651,0.000000,0.000000
trip_load_671_a_h_24,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_24,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_node_652_a_5,82.040533,-0.048651,82.040533,-0.048651,0.000000,0.000000
trip_load_671_a_h_23,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_23,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_671_a_h_26,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_26,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_671_a_h_25,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_25,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_671_a_h_20,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_20,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_671_a_h_22,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_22,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_671_a_h_21,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_21,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
meter_671_a,1640.966331,-0.048503,0.000000,0.000000,0.000000,0.000000
meter_671_b,0.000000,0.000000,1636.800592,4.155850,0.000000,0.000000
n632,1607.089999,-0.033740,1605.016788,4.164222,1609.435772,2.066084
meter_671_c,0.000000,0.000000,0.000000,0.000000,1644.730479,2.056114
n630,1573.782929,-0.018197,1573.689029,4.173269,1574.453182,2.076918
trip_load_633_a_h_19,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_19,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_18,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_18,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
n633,1607.060625,-0.033768,1604.999564,4.164195,1609.416414,2.066055
n634,321.412125,-0.033768,320.999913,4.164195,321.883283,2.066055
trip_load_633_a_h_15,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_15,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_14,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_14,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_17,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_17,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_16,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_16,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_633_a_h_11,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_11,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_692_c_h_32,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_32,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_633_a_h_10,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_10,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_692_c_h_31,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_31,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_633_a_h_13,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_13,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_692_c_h_34,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_34,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_633_a_h_12,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
ld_trip_load_633_a_12,80.351911,-0.033794,80.353011,-0.033763,0.000000,0.000000
trip_load_692_c_h_33,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_33,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_671_a_h_39,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_39,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_692_c_h_36,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_36,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_671_a_h_38,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_38,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_692_c_h_35,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_35,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_38,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_38,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_692_c_h_37,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_37,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_671_a_h_35,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_35,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_671_a_h_34,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_34,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_692_c_h_39,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_39,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
trip_load_671_a_h_37,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_37,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_671_a_h_36,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_36,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_671_a_h_31,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_31,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_671_a_h_30,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_30,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_671_a_h_33,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_33,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
trip_load_671_a_h_32,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_32,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
xfmr_meter_632_a_1,1607.078540,-0.033747,0.000000,0.000000,0.000000,0.000000
trip_load_671_a_h_40,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
ld_trip_load_671_a_40,82.047687,-0.048521,82.048764,-0.048492,0.000000,0.000000
xfmr_meter_675_a_2,1649.642548,-0.051954,0.000000,0.000000,0.000000,0.000000
xfmr_meter_675_a_1,1649.642548,-0.051954,0.000000,0.000000,0.000000,0.000000
trip_load_632_c_h_13,80.470670,2.066059,80.471768,2.066089,0.000000,0.000000
ld_trip_load_632_c_13,80.470670,2.066059,80.471768,2.066089,0.000000,0.000000
trip_load_632_c_h_14,80.470670,2.066059,80.471768,2.066089,0.000000,0.000000
ld_trip_load_632_c_14,80.470670,2.066059,80.471768,2.066089,0.000000,0.000000
trip_load_632_c_h_11,80.470670,2.066059,80.471768,2.066089,0.000000,0.000000
ld_trip_load_632_c_11,80.470670,2.066059,80.471768,2.066089,0.000000,0.000000
trip_load_632_c_h_12,80.470670,2.066059,80.471768,2.066089,0.000000,0.000000
ld_trip_load_632_c_12,80.470670,2.066059,80.471768,2.066089,0.000000,0.000000
xfmr_meter_632_a_5,1607.078540,-0.033747,0.000000,0.000000,0.000000,0.000000
xfmr_meter_675_a_4,1649.642548,-0.051954,0.000000,0.000000,0.000000,0.000000
trip_load_632_c_h_10,80.470670,2.066059,80.471768,2.066089,0.000000,0.000000
ld_trip_load_632_c_10,80.470670,2.066059,80.471768,2.066089,0.000000,0.000000
xfmr_meter_632_a_4,1607.078540,-0.033747,0.000000,0.000000,0.000000,0.000000
xfmr_meter_675_a_3,1649.642548,-0.051954,0.000000,0.000000,0.000000,0.000000
xfmr_meter_632_a_3,1607.078540,-0.033747,0.000000,0.000000,0.000000,0.000000
trip_load_692_c_h_40,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
ld_trip_load_692_c_40,82.238845,2.056080,82.239919,2.056109,0.000000,0.000000
xfmr_meter_632_a_2,1607.078540,-0.033747,0.000000,0.000000,0.000000,0.000000
xfmr_meter_675_a_5,1649.642548,-0.051954,0.000000,0.000000,0.000000,0.000000
trip_load_692_b_h_7,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
ld_trip_load_692_b_7,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
trip_load_692_b_h_8,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
ld_trip_load_692_b_8,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
trip_load_692_b_h_9,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
ld_trip_load_692_b_9,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
trip_load_692_b_h_3,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
ld_trip_load_692_b_3,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
trip_load_692_b_h_4,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
ld_trip_load_692_b_4,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
trip_load_692_b_h_5,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
ld_trip_load_692_b_5,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
trip_load_692_b_h_6,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
ld_trip_load_692_b_6,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
trip_load_684_a_h_31,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_31,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_30,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_30,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_26,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_26,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
n650,2400.000000,0.000000,2400.000000,4.188790,2400.000000,2.094395
trip_load_684_a_h_25,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_25,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_28,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_28,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_27,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_27,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_22,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_22,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_21,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_21,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_24,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_24,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
n652,1640.821906,-0.048641,0.000000,0.000000,0.000000,0.000000
trip_load_684_a_h_23,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_23,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_692_b_h_1,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
ld_trip_load_692_b_1,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
trip_load_692_b_h_2,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
ld_trip_load_692_b_2,81.842012,4.155818,81.843092,4.155848,0.000000,0.000000
trip_load_684_a_h_29,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_29,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_20,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_20,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_15,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_15,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_14,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_14,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
xfmr_meter_611_c_5,0.000000,0.000000,0.000000,0.000000,1644.612370,2.056041
trip_load_684_a_h_17,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_17,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
xfmr_meter_611_c_4,0.000000,0.000000,0.000000,0.000000,1644.612370,2.056041
trip_load_684_a_h_16,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_16,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
xfmr_meter_611_c_3,0.000000,0.000000,0.000000,0.000000,1644.612370,2.056041
trip_load_684_a_h_11,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_11,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
xfmr_meter_611_c_2,0.000000,0.000000,0.000000,0.000000,1644.612370,2.056041
trip_load_684_a_h_10,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_10,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
xfmr_meter_611_c_1,0.000000,0.000000,0.000000,0.000000,1644.612370,2.056041
trip_load_684_a_h_13,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_13,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_12,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_12,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
n646,0.000000,0.000000,1604.965560,4.164188,1609.432159,2.066040
n645,0.000000,0.000000,1604.965559,4.164188,1609.432157,2.066040
trip_load_684_a_h_19,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_19,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_18,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_18,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
n671,1640.975682,-0.048497,1636.809967,4.155856,1644.739809,2.056120
trip_node_611_c_4,82.230618,2.056038,82.230618,2.056038,0.000000,0.000000
trip_node_611_c_5,82.230618,2.056038,82.230618,2.056038,0.000000,0.000000
n675,1649.653711,-0.051947,1644.848724,4.153839,1653.808798,2.053826
trip_node_611_c_2,82.230618,2.056038,82.230618,2.056038,0.000000,0.000000
trip_node_611_c_3,82.230618,2.056038,82.230618,2.056038,0.000000,0.000000
trip_node_611_c_1,82.230618,2.056038,82.230618,2.056038,0.000000,0.000000
trip_load_671_b_h_1,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_1,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_684_a_h_40,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_40,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_37,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_37,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_36,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_36,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_39,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_39,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_38,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_38,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_33,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_33,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_32,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_32,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_35,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_35,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_684_a_h_34,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
ld_trip_load_684_a_34,82.047480,-0.048574,82.048557,-0.048544,0.000000,0.000000
trip_load_671_b_h_5,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_5,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_4,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_4,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_3,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_3,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_2,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_2,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_9,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_9,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_8,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_8,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
trip_load_671_b_h_7,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
ld_trip_load_671_b_7,81.839399,4.155831,81.840478,4.155861,0.000000,0.000000
