Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2, I3_1, Ang3_1, I3_2, Ang3_2, I3_3, Ang3_3, I3_4, Ang3_4, Iresid3, AngResid3
Line.TRIP_LINE_645_C_H_13, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.89968E-8,    28.67, 3.18323E-12,     0.00, 5.75215E-12,   108.43,          0,     0.00,          0,     0.00, 5.62491E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_14, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.89968E-8,    28.67, 3.18323E-12,     0.00, 5.75215E-12,   108.43,          0,     0.00,          0,     0.00, 5.62491E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_15, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.89968E-8,    28.67, 3.18323E-12,     0.00, 5.75215E-12,   108.43,          0,     0.00,          0,     0.00, 5.62491E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_16, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.89968E-8,    28.67, 3.18323E-12,     0.00, 5.75215E-12,   108.43,          0,     0.00,          0,     0.00, 5.62491E-12,    75.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_645_C_XFMR_645_C_3, 0.00627017,    28.67,          0,     0.00,          0,     0.00,          0,     0.00, 0.00627017,    28.67, 0.00634156,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00, 0.00634156,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_17, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90057E-8,    28.66, 4.19256E-12,   139.40, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00, 3.05054E-12,   116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_18, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_19, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_20, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_21, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_22, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_23, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_24, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_645_C_XFMR_645_C_4, 0.00627017,    28.67,          0,     0.00,          0,     0.00,          0,     0.00, 0.00627017,    28.67, 0.00634156,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00, 0.00634156,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_25, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90057E-8,    28.66, 4.19256E-12,   139.40, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00, 3.05054E-12,   116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_26, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_27, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_28, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_29, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_30, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_31, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_32, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_645_C_XFMR_645_C_5, 0.00627017,    28.67,          0,     0.00,          0,     0.00,          0,     0.00, 0.00627017,    28.67, 0.00634156,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00, 0.00634156,  -151.33,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_33, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90057E-8,    28.66, 4.19256E-12,   139.40, 1.81899E-12,     0.00,          0,     0.00,          0,     0.00, 3.05054E-12,   116.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_34, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_35, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_36, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_37, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_38, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_39, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_645_C_H_40, 3.25398E-6,  -151.33, 3.28298E-6,    28.67,          0,     0.00,          0,     0.00, 2.90046E-8,    28.67, 3.27923E-12,    33.69, 4.06738E-12,   116.57,          0,     0.00,          0,     0.00, 5.53224E-12,    80.54,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_633_A_XFMR_633_A_1, 0.00625907,   -91.71,          0,     0.00,          0,     0.00,          0,     0.00, 0.00625907,   -91.71, 0.00633033,    88.29,          0,     0.00,          0,     0.00,          0,     0.00, 0.00633033,    88.29,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_1, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89486E-8,   -91.72, 1.36424E-12,     0.00, 3.27923E-12,   -33.69,          0,     0.00,          0,     0.00, 4.47874E-12,   -23.96,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_2, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89503E-8,   -91.71, 2.27374E-12,    53.13, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 2.27374E-12,   -53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_3, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89503E-8,   -91.71, 2.27374E-12,    53.13, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 2.27374E-12,   -53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_4, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89503E-8,   -91.71, 2.27374E-12,    53.13, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 2.27374E-12,   -53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_5, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89503E-8,   -91.71, 2.27374E-12,    53.13, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 2.27374E-12,   -53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_6, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89503E-8,   -91.71, 2.27374E-12,    53.13, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 2.27374E-12,   -53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_7, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89503E-8,   -91.71, 2.27374E-12,    53.13, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 2.27374E-12,   -53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_8, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89503E-8,   -91.71, 2.27374E-12,    53.13, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 2.27374E-12,   -53.13,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_633_A_XFMR_633_A_2, 0.00625907,   -91.71,          0,     0.00,          0,     0.00,          0,     0.00, 0.00625907,   -91.71, 0.00633033,    88.29,          0,     0.00,          0,     0.00,          0,     0.00, 0.00633033,    88.29,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_9, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00,  2.8954E-8,   -91.72, 5.53224E-12,    80.54, 3.74994E-12,   104.04,          0,     0.00,          0,     0.00, 9.09495E-12,    90.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_10, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89514E-8,   -91.72, 3.85866E-12,    45.00, 1.81899E-12,   180.00,          0,     0.00,          0,     0.00, 2.87607E-12,    71.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_11, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89514E-8,   -91.72, 3.85866E-12,    45.00, 1.81899E-12,   180.00,          0,     0.00,          0,     0.00, 2.87607E-12,    71.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_12, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89514E-8,   -91.72, 3.85866E-12,    45.00, 1.81899E-12,   180.00,          0,     0.00,          0,     0.00, 2.87607E-12,    71.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_13, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89514E-8,   -91.72, 3.85866E-12,    45.00, 1.81899E-12,   180.00,          0,     0.00,          0,     0.00, 2.87607E-12,    71.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_14, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89514E-8,   -91.72, 3.85866E-12,    45.00, 1.81899E-12,   180.00,          0,     0.00,          0,     0.00, 2.87607E-12,    71.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_15, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89514E-8,   -91.72, 3.85866E-12,    45.00, 1.81899E-12,   180.00,          0,     0.00,          0,     0.00, 2.87607E-12,    71.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_16, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89514E-8,   -91.72, 3.85866E-12,    45.00, 1.81899E-12,   180.00,          0,     0.00,          0,     0.00, 2.87607E-12,    71.57,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_633_A_XFMR_633_A_3, 0.00625907,   -91.71,          0,     0.00,          0,     0.00,          0,     0.00, 0.00625907,   -91.71, 0.00633033,    88.29,          0,     0.00,          0,     0.00,          0,     0.00, 0.00633033,    88.29,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_17, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89531E-8,   -91.71, 4.54747E-13,   180.00, 9.09495E-13,     0.00,          0,     0.00,          0,     0.00, 4.54747E-13,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_18, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_19, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_20, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_21, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_22, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_23, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_24, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_633_A_XFMR_633_A_4, 0.00625907,   -91.71,          0,     0.00,          0,     0.00,          0,     0.00, 0.00625907,   -91.71, 0.00633033,    88.29,          0,     0.00,          0,     0.00,          0,     0.00, 0.00633033,    88.29,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_25, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89531E-8,   -91.71, 4.54747E-13,   180.00, 9.09495E-13,     0.00,          0,     0.00,          0,     0.00, 4.54747E-13,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_26, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_27, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_28, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_29, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_30, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_31, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_32, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_633_A_XFMR_633_A_5, 0.00625907,   -91.71,          0,     0.00,          0,     0.00,          0,     0.00, 0.00625907,   -91.71, 0.00633033,    88.29,          0,     0.00,          0,     0.00,          0,     0.00, 0.00633033,    88.29,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_33, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89531E-8,   -91.71, 4.54747E-13,   180.00, 9.09495E-13,     0.00,          0,     0.00,          0,     0.00, 4.54747E-13,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_34, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_35, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_36, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_37, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_38, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_39, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_A_H_40, 3.24822E-6,    88.29, 3.27717E-6,   -91.71,          0,     0.00,          0,     0.00, 2.89449E-8,   -91.71, 4.54747E-13,     0.00, 3.63798E-12,   -90.00,          0,     0.00,          0,     0.00, 3.66629E-12,   -82.87,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.OL_633_B_XFMR_633_B_1, 0.00624836,   148.77,          0,     0.00,          0,     0.00,          0,     0.00, 0.00624836,   148.77,  0.0063195,   -31.23,          0,     0.00,          0,     0.00,          0,     0.00,  0.0063195,   -31.23,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
Line.TRIP_LINE_633_B_H_1, 3.24265E-6,   -31.23, 3.27156E-6,   148.77,          0,     0.00,          0,     0.00, 2.89053E-8,   148.77, 5.96829E-12,   -40.36, 2.03369E-12,    26.57,          0,     0.00,          0,     0.00, 7.01918E-12,   -24.90,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
