# Master_curr.csv run at 2000-01-01 00:00:00 EST on 2616 links
link_name,currA_mag,currA_angle,currB_mag,currB_angle,currC_mag,currC_angle
tpx_trip_line_671_b_h_40,0.000000,0.392545,0.000000,0.404271,0.000000,0.000000
line_ol_680_c,0.000000,0.000000,0.000000,0.000000,0.000015,3.063971
line_ol_633_a_xfmr_633_a_4,0.000002,0.961480,0.000000,0.000000,0.000000,0.000000
line_ol_633_a_xfmr_633_a_5,0.000002,0.961481,0.000000,0.000000,0.000000,0.000000
line_ol_633_a_xfmr_633_a_2,0.000002,0.961481,0.000000,0.000000,0.000000,0.000000
line_ol_633_a_xfmr_633_a_3,0.000002,0.961481,0.000000,0.000000,0.000000,0.000000
line_ol_684_a_xfmr_684_a_1,0.000002,0.947572,0.000000,0.000000,0.000000,0.000000
line_ol_680_b,0.000000,0.000000,0.000015,-1.122519,0.000000,0.000000
line_ol_684_a_xfmr_684_a_2,0.000002,0.947571,0.000000,0.000000,0.000000,0.000000
line_ol_633_a_xfmr_633_a_1,0.000002,0.961481,0.000000,0.000000,0.000000,0.000000
line_ol_680_a,0.000015,0.960100,0.000000,0.000000,0.000000,0.000000
line_ol_684_a_xfmr_684_a_3,0.000002,0.947573,0.000000,0.000000,0.000000,0.000000
line_ol_684_a_xfmr_684_a_4,0.000002,0.947573,0.000000,0.000000,0.000000,0.000000
line_ol_684_a_xfmr_684_a_5,0.000002,0.947571,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_611_c_h_7,0.000000,3.185033,0.000000,0.089365,0.000000,0.000000
tpx_trip_line_611_c_h_8,0.000000,3.185033,0.000000,0.089365,0.000000,0.000000
tpx_trip_line_611_c_h_5,0.000000,3.185033,0.000000,0.089365,0.000000,0.000000
tpx_trip_line_611_c_h_6,0.000000,3.185033,0.000000,0.089365,0.000000,0.000000
tpx_trip_line_611_c_h_9,0.000000,-0.081790,0.000000,3.360240,0.000000,0.000000
tpx_trip_line_611_c_h_3,0.000000,3.185033,0.000000,0.089365,0.000000,0.000000
tpx_trip_line_611_c_h_4,0.000000,3.185033,0.000000,0.089365,0.000000,0.000000
tpx_trip_line_611_c_h_1,0.000000,3.530278,0.000000,0.143713,0.000000,0.000000
tpx_trip_line_611_c_h_2,0.000000,3.185033,0.000000,0.089365,0.000000,0.000000
line_ol684-611,0.000000,0.000000,0.000000,0.000000,0.000023,3.084245
tpx_trip_line_684_a_h_4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_6,0.000000,2.009054,0.000000,-1.154502,0.000000,0.000000
tpx_trip_line_684_a_h_5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_9,0.000000,3.550451,0.000000,0.438258,0.000000,0.000000
tpx_trip_line_671_b_h_15,0.000000,0.402473,0.000000,0.363209,0.000000,0.000000
tpx_trip_line_671_b_h_16,0.000000,3.579851,0.000000,0.416295,0.000000,0.000000
tpx_trip_line_671_b_h_17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_19,0.000000,0.408859,0.000000,3.579851,0.000000,0.000000
tpx_trip_line_671_b_h_10,0.000000,0.402473,0.000000,0.363209,0.000000,0.000000
tpx_trip_line_671_b_h_11,0.000000,0.402473,0.000000,0.363209,0.000000,0.000000
tpx_trip_line_671_b_h_12,0.000000,0.402473,0.000000,0.363209,0.000000,0.000000
tpx_trip_line_671_b_h_13,0.000000,0.402473,0.000000,0.363209,0.000000,0.000000
tpx_trip_line_671_b_h_14,0.000000,0.402473,0.000000,0.363209,0.000000,0.000000
tpx_trip_line_633_b_h_9,0.000000,0.408859,0.000000,3.579851,0.000000,0.000000
tpx_trip_line_633_b_h_8,0.000000,-0.815839,0.000000,3.220299,0.000000,0.000000
line_ol630-632,29.007235,1.015330,28.911800,-1.065894,29.079319,3.120335
tpx_trip_line_633_b_h_7,0.000000,-0.815839,0.000000,3.220299,0.000000,0.000000
tpx_trip_line_633_b_h_6,0.000000,-0.815839,0.000000,3.220299,0.000000,0.000000
line_ol_632_a,0.000015,0.974006,0.000000,0.000000,0.000000,0.000000
line_ol_632_b,0.000000,0.000000,0.000015,-1.114362,0.000000,0.000000
line_ol_632_c,0.000000,0.000000,0.000000,0.000000,0.000015,3.073231
tpx_trip_line_633_b_h_1,0.000000,-0.815839,0.000000,3.220299,0.000000,0.000000
tpx_trip_line_633_b_h_5,0.000000,-0.815839,0.000000,3.220299,0.000000,0.000000
tpx_trip_line_633_b_h_4,0.000000,3.534137,0.000000,3.545863,0.000000,0.000000
tpx_trip_line_633_b_h_3,0.000000,-0.815839,0.000000,3.220299,0.000000,0.000000
tpx_trip_line_633_b_h_2,0.000000,-0.815839,0.000000,3.220299,0.000000,0.000000
tpx_trip_line_671_b_h_37,0.000000,0.392545,0.000000,0.404271,0.000000,0.000000
tpx_trip_line_671_b_h_38,0.000000,0.392545,0.000000,0.404271,0.000000,0.000000
tpx_trip_line_671_b_h_39,0.000000,0.392545,0.000000,0.404271,0.000000,0.000000
tpx_trip_line_671_b_h_30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_31,0.000000,0.402473,0.000000,0.363209,0.000000,0.000000
tpx_trip_line_671_b_h_32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_33,0.000000,0.392545,0.000000,0.404271,0.000000,0.000000
tpx_trip_line_671_b_h_34,0.000000,0.392545,0.000000,0.404271,0.000000,0.000000
tpx_trip_line_671_b_h_35,0.000000,-1.445429,0.000000,-0.503571,0.000000,0.000000
tpx_trip_line_671_b_h_36,0.000000,0.392545,0.000000,0.404271,0.000000,0.000000
tpx_trip_line_671_b_h_26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_671_b_h_25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
line_ol_645_c,0.000000,0.000000,0.000000,0.000000,0.000015,3.073231
line_ol_645_b,0.000000,0.000000,0.000015,-1.114362,0.000000,0.000000
tpx_trip_line_632_a_h_40,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
line_ol671-684,0.000061,0.963792,0.000000,0.000000,0.000048,3.119101
line_ol671-680,0.000055,1.106992,0.000058,-1.137507,0.000052,3.060590
tpx_trip_line_675_c_h_40,0.000000,0.785498,0.000000,3.617718,0.000000,0.000000
tpx_trip_line_632_a_h_20,0.000000,2.237047,0.000000,1.321116,0.000000,0.000000
tpx_trip_line_632_a_h_21,0.000000,2.237047,0.000000,1.321116,0.000000,0.000000
tpx_trip_line_632_a_h_24,0.000000,2.237047,0.000000,1.321116,0.000000,0.000000
tpx_trip_line_632_a_h_25,0.000000,1.038756,0.000000,-1.328904,0.000000,0.000000
tpx_trip_line_632_a_h_22,0.000000,2.237047,0.000000,1.321116,0.000000,0.000000
tpx_trip_line_632_a_h_23,0.000000,1.906491,0.000000,1.982371,0.000000,0.000000
tpx_trip_line_632_a_h_28,0.000000,0.408859,0.000000,3.579851,0.000000,0.000000
tpx_trip_line_684_a_h_40,0.000000,2.009054,0.000000,-1.154502,0.000000,0.000000
tpx_trip_line_632_a_h_29,0.000000,1.038756,0.000000,-1.328904,0.000000,0.000000
tpx_trip_line_632_a_h_26,0.000000,1.038756,0.000000,-1.328904,0.000000,0.000000
tpx_trip_line_632_a_h_27,0.000000,1.038756,0.000000,-1.328904,0.000000,0.000000
tpx_trip_line_632_a_h_31,0.000000,1.038756,0.000000,-1.328904,0.000000,0.000000
tpx_trip_line_675_c_h_31,0.000000,0.785498,0.000000,3.617718,0.000000,0.000000
tpx_trip_line_632_a_h_32,0.000000,1.038756,0.000000,-1.328904,0.000000,0.000000
tpx_trip_line_675_c_h_30,0.000000,0.785498,0.000000,3.617718,0.000000,0.000000
tpx_trip_line_675_c_h_33,0.000000,0.785498,0.000000,3.617718,0.000000,0.000000
tpx_trip_line_632_a_h_30,0.000000,1.038756,0.000000,-1.328904,0.000000,0.000000
tpx_trip_line_675_c_h_32,0.000000,0.785498,0.000000,3.617718,0.000000,0.000000
tpx_trip_line_632_a_h_35,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_675_c_h_35,0.000000,0.785498,0.000000,3.617718,0.000000,0.000000
tpx_trip_line_632_a_h_36,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_675_c_h_34,0.000000,0.785498,0.000000,3.617718,0.000000,0.000000
tpx_trip_line_632_a_h_33,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_675_c_h_37,0.000000,0.785498,0.000000,3.617718,0.000000,0.000000
tpx_trip_line_632_a_h_34,0.000000,0.438258,0.000000,3.557887,0.000000,0.000000
tpx_trip_line_675_c_h_36,0.000000,0.957200,0.000000,3.454399,0.000000,0.000000
tpx_trip_line_632_a_h_39,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_675_c_h_39,0.000000,0.785498,0.000000,3.617718,0.000000,0.000000
tpx_trip_line_675_c_h_38,0.000000,0.785498,0.000000,3.617718,0.000000,0.000000
tpx_trip_line_632_a_h_37,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_632_a_h_38,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_684_a_h_29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_22,0.000000,-0.904545,0.000000,4.462709,0.000000,0.000000
tpx_trip_line_684_a_h_21,0.000000,-1.178252,0.000000,-1.166526,0.000000,0.000000
tpx_trip_line_684_a_h_20,0.000000,-1.178252,0.000000,-1.166526,0.000000,0.000000
tpx_trip_line_684_a_h_26,0.000000,3.579851,0.000000,0.416295,0.000000,0.000000
tpx_trip_line_684_a_h_25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_24,0.000000,-1.178252,0.000000,-1.166526,0.000000,0.000000
tpx_trip_line_684_a_h_23,0.000000,-1.178252,0.000000,-1.166526,0.000000,0.000000
line_ol_652_a_xfmr_652_a_1,0.000002,0.947571,0.000000,0.000000,0.000000,0.000000
line_ol632-645,0.000000,0.000000,0.000040,-0.973680,0.000041,3.009053
line_ol_652_a_xfmr_652_a_5,0.000002,0.947573,0.000000,0.000000,0.000000,0.000000
line_ol_652_a_xfmr_652_a_4,0.000002,0.947573,0.000000,0.000000,0.000000,0.000000
line_ol_652_a_xfmr_652_a_3,0.000002,0.947573,0.000000,0.000000,0.000000,0.000000
line_ol_652_a_xfmr_652_a_2,0.000002,0.947572,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_c_h_6,0.000000,-1.169949,0.000000,-1.186048,0.000000,0.000000
tpx_trip_line_684_c_h_5,0.000000,-1.169949,0.000000,-1.186048,0.000000,0.000000
tpx_trip_line_684_a_h_39,0.000000,2.009054,0.000000,-1.154502,0.000000,0.000000
tpx_trip_line_684_c_h_8,0.000000,-1.169949,0.000000,-1.186048,0.000000,0.000000
tpx_trip_line_684_a_h_38,0.000000,2.009054,0.000000,-1.154502,0.000000,0.000000
tpx_trip_line_684_c_h_7,0.000000,-1.169949,0.000000,-1.186048,0.000000,0.000000
tpx_trip_line_684_c_h_2,0.000000,-1.169949,0.000000,-1.186048,0.000000,0.000000
tpx_trip_line_684_c_h_1,0.000000,-1.169949,0.000000,-1.186048,0.000000,0.000000
tpx_trip_line_684_c_h_4,0.000000,1.994858,0.000000,-1.152185,0.000000,0.000000
tpx_trip_line_684_c_h_3,0.000000,-1.169949,0.000000,-1.186048,0.000000,0.000000
tpx_trip_line_684_a_h_33,0.000000,2.009054,0.000000,-1.154502,0.000000,0.000000
tpx_trip_line_684_a_h_32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_37,0.000000,1.666978,0.000000,-0.407927,0.000000,0.000000
tpx_trip_line_684_a_h_36,0.000000,2.009054,0.000000,-1.154502,0.000000,0.000000
tpx_trip_line_684_c_h_9,0.000000,-1.159413,0.000000,1.999687,0.000000,0.000000
tpx_trip_line_684_a_h_35,0.000000,2.009054,0.000000,-1.154502,0.000000,0.000000
tpx_trip_line_684_a_h_34,0.000000,2.009054,0.000000,-1.154502,0.000000,0.000000
tpx_trip_line_611_c_h_30,0.000000,0.176034,0.000000,3.260012,0.000000,0.000000
tpx_trip_line_611_c_h_31,0.000000,0.176034,0.000000,3.260012,0.000000,0.000000
tpx_trip_line_611_c_h_34,0.000000,0.229854,0.000000,3.553426,0.000000,0.000000
tpx_trip_line_611_c_h_35,0.000000,0.229854,0.000000,3.553426,0.000000,0.000000
tpx_trip_line_611_c_h_32,0.000000,0.176034,0.000000,3.260012,0.000000,0.000000
tpx_trip_line_611_c_h_33,0.000000,0.203236,0.000000,2.600077,0.000000,0.000000
tpx_trip_line_611_c_h_38,0.000000,0.229854,0.000000,3.553426,0.000000,0.000000
tpx_trip_line_611_c_h_39,0.000000,0.229854,0.000000,3.553426,0.000000,0.000000
tpx_trip_line_632_c_h_1,0.000000,0.183895,0.000000,3.392047,0.000000,0.000000
tpx_trip_line_611_c_h_36,0.000000,0.229854,0.000000,3.553426,0.000000,0.000000
tpx_trip_line_611_c_h_37,0.000000,0.229854,0.000000,3.553426,0.000000,0.000000
tpx_trip_line_632_c_h_4,0.000000,0.183895,0.000000,3.392047,0.000000,0.000000
tpx_trip_line_633_a_h_8,0.000000,-1.361970,0.000000,4.263653,0.000000,0.000000
tpx_trip_line_632_c_h_5,0.000000,0.183895,0.000000,3.392047,0.000000,0.000000
tpx_trip_line_633_a_h_7,0.000000,-1.361970,0.000000,4.263653,0.000000,0.000000
tpx_trip_line_632_c_h_2,0.000000,0.183895,0.000000,3.392047,0.000000,0.000000
tpx_trip_line_632_c_h_3,0.000000,0.183895,0.000000,3.392047,0.000000,0.000000
tpx_trip_line_633_a_h_9,0.000000,1.979655,0.000000,-1.132538,0.000000,0.000000
tpx_trip_line_632_c_h_8,0.000000,0.183895,0.000000,3.392047,0.000000,0.000000
tpx_trip_line_633_a_h_4,0.000000,4.657600,0.000000,1.545407,0.000000,0.000000
tpx_trip_line_632_c_h_9,0.000000,3.408981,0.000000,-0.121359,0.000000,0.000000
tpx_trip_line_633_a_h_3,0.000000,-1.361970,0.000000,4.263653,0.000000,0.000000
tpx_trip_line_632_c_h_6,0.000000,0.183895,0.000000,3.392047,0.000000,0.000000
tpx_trip_line_633_a_h_6,0.000000,-1.361970,0.000000,4.263653,0.000000,0.000000
tpx_trip_line_632_c_h_7,0.000000,-0.028646,0.000000,0.096625,0.000000,0.000000
tpx_trip_line_633_a_h_5,0.000000,-1.361970,0.000000,4.263653,0.000000,0.000000
tpx_trip_line_633_a_h_2,0.000000,-1.361970,0.000000,4.263653,0.000000,0.000000
tpx_trip_line_633_a_h_1,0.000000,-1.361970,0.000000,4.263653,0.000000,0.000000
tpx_trip_line_684_a_h_19,0.000000,-1.178252,0.000000,-1.166526,0.000000,0.000000
tpx_trip_line_684_a_h_18,0.000000,-1.178252,0.000000,-1.166526,0.000000,0.000000
line_ol_652_a,0.000015,0.960098,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_684_a_h_17,0.000000,-1.178252,0.000000,-1.166526,0.000000,0.000000
tpx_trip_line_684_a_h_16,0.000000,3.550451,0.000000,0.438258,0.000000,0.000000
tpx_trip_line_684_a_h_11,0.000000,3.550451,0.000000,0.438258,0.000000,0.000000
tpx_trip_line_684_a_h_10,0.000000,3.550451,0.000000,0.438258,0.000000,0.000000
tpx_trip_line_611_c_h_40,0.000000,0.229854,0.000000,3.553426,0.000000,0.000000
tpx_trip_line_684_a_h_15,0.000000,3.550451,0.000000,0.438258,0.000000,0.000000
tpx_trip_line_684_a_h_14,0.000000,3.550451,0.000000,0.438258,0.000000,0.000000
tpx_trip_line_684_a_h_13,0.000000,-1.474614,0.000000,2.733666,0.000000,0.000000
tpx_trip_line_684_a_h_12,0.000000,3.550451,0.000000,0.438258,0.000000,0.000000
tpx_trip_line_680_a_h_1,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_680_a_h_2,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_611_c_h_12,0.000000,-0.081790,0.000000,3.360240,0.000000,0.000000
tpx_trip_line_680_a_h_3,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_611_c_h_13,0.000000,0.057347,0.000000,2.655655,0.000000,0.000000
tpx_trip_line_680_a_h_4,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_611_c_h_10,0.000000,-0.081790,0.000000,3.360240,0.000000,0.000000
tpx_trip_line_680_a_h_5,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_611_c_h_11,0.000000,-0.081790,0.000000,3.360240,0.000000,0.000000
tpx_trip_line_680_a_h_6,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_611_c_h_16,0.000000,-0.081790,0.000000,3.360240,0.000000,0.000000
tpx_trip_line_611_c_h_17,0.000000,3.344306,0.000000,-0.305551,0.000000,0.000000
tpx_trip_line_611_c_h_14,0.000000,-0.081790,0.000000,3.360240,0.000000,0.000000
tpx_trip_line_611_c_h_15,0.000000,-0.081790,0.000000,3.360240,0.000000,0.000000
tpx_trip_line_611_c_h_18,0.000000,3.838030,0.000000,-0.130676,0.000000,0.000000
tpx_trip_line_611_c_h_19,0.000000,3.838030,0.000000,-0.130676,0.000000,0.000000
line_ol632-6321,29.007108,1.015329,28.911625,-1.065894,29.079160,3.120335
tpx_trip_line_611_c_h_20,0.000000,3.838030,0.000000,-0.130676,0.000000,0.000000
tpx_trip_line_611_c_h_23,0.000000,3.838030,0.000000,-0.130676,0.000000,0.000000
tpx_trip_line_611_c_h_24,0.000000,3.838030,0.000000,-0.130676,0.000000,0.000000
tpx_trip_line_611_c_h_21,0.000000,3.838030,0.000000,-0.130676,0.000000,0.000000
tpx_trip_line_611_c_h_22,0.000000,3.838030,0.000000,-0.130676,0.000000,0.000000
tpx_trip_line_611_c_h_27,0.000000,0.176034,0.000000,3.260012,0.000000,0.000000
tpx_trip_line_633_c_h_6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_611_c_h_28,0.000000,0.176034,0.000000,3.260012,0.000000,0.000000
tpx_trip_line_633_c_h_5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_611_c_h_25,0.000000,0.513897,0.000000,3.387982,0.000000,0.000000
tpx_trip_line_633_c_h_8,0.000000,-0.176300,0.000000,3.767988,0.000000,0.000000
tpx_trip_line_611_c_h_26,0.000000,0.176034,0.000000,3.260012,0.000000,0.000000
tpx_trip_line_633_c_h_7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_633_c_h_9,0.000000,0.531296,0.000000,-0.084238,0.000000,0.000000
tpx_trip_line_611_c_h_29,0.000000,0.176034,0.000000,3.260012,0.000000,0.000000
tpx_trip_line_633_c_h_2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_633_c_h_1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_633_c_h_4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_633_c_h_3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_632_b_h_3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_632_b_h_4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_632_b_h_5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_632_b_h_6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_632_b_h_1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_632_b_h_2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_632_b_h_7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_632_b_h_8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_632_b_h_9,0.000000,1.545407,0.000000,4.665036,0.000000,0.000000
tpx_trip_line_680_b_h_16,0.000000,3.534137,0.000000,3.545863,0.000000,0.000000
tpx_trip_line_680_b_h_15,0.000000,3.534137,0.000000,3.545863,0.000000,0.000000
line_ol645-646,0.000000,0.000000,0.000010,-0.894970,0.000010,2.973398
line_ol_675_a_xfmr_675_a_1,0.000002,0.944158,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_14,0.000000,3.534137,0.000000,3.545863,0.000000,0.000000
tpx_trip_line_680_b_h_13,0.000000,3.534137,0.000000,3.545863,0.000000,0.000000
tpx_trip_line_680_b_h_19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
line_ol_675_a_xfmr_675_a_3,0.000002,0.944158,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_12,0.000000,3.534137,0.000000,3.545863,0.000000,0.000000
line_ol_675_a_xfmr_675_a_2,0.000002,0.944158,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_11,0.000000,0.416592,0.000000,3.563627,0.000000,0.000000
line_ol_675_a_xfmr_675_a_5,0.000002,0.944158,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_10,0.000000,3.534137,0.000000,3.545863,0.000000,0.000000
line_ol_675_a_xfmr_675_a_4,0.000002,0.944159,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_a_h_7,0.000000,-1.132538,0.000000,1.987091,0.000000,0.000000
tpx_trip_line_680_b_h_27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_a_h_8,0.000000,-1.474614,0.000000,2.733666,0.000000,0.000000
tpx_trip_line_680_b_h_26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_a_h_9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_680_b_h_21,0.000000,0.392545,0.000000,0.404271,0.000000,0.000000
tpx_trip_line_680_b_h_20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_633_c_h_11,0.000000,0.531296,0.000000,-0.084238,0.000000,0.000000
tpx_trip_line_680_b_h_4,0.000000,-1.231241,0.000000,-0.042754,0.000000,0.000000
tpx_trip_line_633_c_h_10,0.000000,0.531296,0.000000,-0.084238,0.000000,0.000000
tpx_trip_line_680_b_h_5,0.000000,-1.021191,0.000000,0.821633,0.000000,0.000000
tpx_trip_line_633_c_h_13,0.000000,0.531296,0.000000,-0.084238,0.000000,0.000000
tpx_trip_line_680_b_h_2,0.000000,-1.231241,0.000000,-0.042754,0.000000,0.000000
tpx_trip_line_633_c_h_12,0.000000,0.531296,0.000000,-0.084238,0.000000,0.000000
tpx_trip_line_680_b_h_3,0.000000,-1.231241,0.000000,-0.042754,0.000000,0.000000
tpx_trip_line_680_b_h_1,0.000000,-1.231241,0.000000,-0.042754,0.000000,0.000000
tpx_trip_line_680_b_h_38,0.000000,0.408859,0.000000,3.579851,0.000000,0.000000
tpx_trip_line_680_b_h_37,0.000000,0.408859,0.000000,3.579851,0.000000,0.000000
tpx_trip_line_680_b_h_36,0.000000,0.408859,0.000000,3.579851,0.000000,0.000000
tpx_trip_line_680_b_h_35,0.000000,0.408859,0.000000,3.579851,0.000000,0.000000
tpx_trip_line_680_b_h_39,0.000000,0.408859,0.000000,3.579851,0.000000,0.000000
tpx_trip_line_633_c_h_19,0.000000,-1.166759,0.000000,-1.341887,0.000000,0.000000
tpx_trip_line_680_b_h_30,0.000000,-1.337592,0.000000,1.039445,0.000000,0.000000
tpx_trip_line_633_c_h_18,0.000000,-1.166759,0.000000,-1.341887,0.000000,0.000000
tpx_trip_line_633_c_h_15,0.000000,3.692563,0.000000,0.301445,0.000000,0.000000
tpx_trip_line_680_b_h_34,0.000000,0.408859,0.000000,3.579851,0.000000,0.000000
tpx_trip_line_633_c_h_14,0.000000,0.531296,0.000000,-0.084238,0.000000,0.000000
tpx_trip_line_680_b_h_33,0.000000,0.408859,0.000000,3.579851,0.000000,0.000000
tpx_trip_line_633_c_h_17,0.000000,0.062052,0.000000,0.388158,0.000000,0.000000
tpx_trip_line_680_b_h_32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_633_c_h_16,0.000000,0.531296,0.000000,-0.084238,0.000000,0.000000
tpx_trip_line_680_b_h_31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tpx_trip_line_633_c_h_22,0.000000,-1.166759,0.000000,-1.341887,0.000000,0.000000
tpx_trip_line_633_c_h_21,0.000000,-1.166759,0.000000,-1.341887,0.000000,0.000000
tpx_trip_line_633_c_h_24,0.000000,-1.166759,0.000000,-1.341887,0.000000,0.000000
tpx_trip_line_633_c_h_23,0.000000,-1.166759,0.000000,-1.341887,0.000000,0.000000
tpx_trip_line_633_c_h_20,0.000000,-1.166759,0.000000,-1.341887,0.000000,0.000000
tpx_trip_line_633_c_h_29,0.000000,1.979881,0.000000,-1.133810,0.000000,0.000000
tpx_trip_line_680_b_h_40,0.000000,0.408859,0.000000,3.579851,0.000000,0.000000
